survey_year,covid_period,USE_CMS,USE_FPC,USE_CCL,USE_WALC,USE_AORO,USE_ERPSS,USE_CWS,IMP_CMS,IMP_FPC,IMP_CFCPS,IMP_SICP,IMP_SDCP,IMP_CCL,IMP_AWAC,IMP_PWAC,IMP_AORO,IMP_ERPSS,IMP_SERPP,IMP_CWS,IMP_ICDA,IMP_ILDA,IMP_OCS,IMP_OLS,DS_CMS,DS_CMSS,DS_FPC,DS_CFCPS,DS_SICP,DS_SDCP,DS_CCL,DS_AWAC,DS_PWAC,DS_AORO,DS_ERPSS,DS_SERPP,DS_CWS,DS_OCS,DS_OLS,AAG_TUC,INF_ATS,INF_PI,INF_CDCN,INF_CERPS,INF_CLN,INF_SSD,DAHD_F,DAHD_K,DAHD_RL,DAHD_RS,USE_HSE,IMP_CMSS,IMP_HSE,IMP_EMSF,DS_HSE,DS_EMSF,USE_CS,IMP_CS,DS_CS,DS_CLS,composite_IT_usage,composite_IT_importance,composite_IT_satisfaction,composite_helpdesk_staff,composite_IT_awareness,digital_engagement_index,IT_importance_satisfaction_gap,device_ownership_count,gender,age_label,adiv_label,HISP,INTER,is_outlier_composite,satisfaction_deficit
2018,pre_covid,5.0,3.0,4.0,5.0,5.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.6,3.8181818181818183,3.9166666666666665,4.0,3.0,3.6666666666666665,-0.09848484848484818,1,Female,Not_reported,Arts_Humanities,True,False,False,0.0
2018,pre_covid,5.0,1.0,1.0,5.0,5.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,,3.0,3.0,4.0,4.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,3.0,2.4545454545454546,3.0,,1.0,3.6666666666666665,-0.5454545454545454,5,Female,Not_reported,STEM,False,True,True,0.0
2018,pre_covid,5.0,2.0,2.0,5.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,2.6,3.727272727272727,3.909090909090909,4.0,2.0,2.6666666666666665,-0.1818181818181821,2,Male,Not_reported,Arts_Humanities,False,False,False,0.0
2018,pre_covid,5.0,1.0,1.0,5.0,4.0,5.0,1.0,4.0,1.0,,1.0,,,4.0,4.0,3.0,4.0,,,2.0,2.0,2.0,2.0,4.0,,,,,,,4.0,4.0,4.0,4.0,,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.2,2.875,3.8333333333333335,4.0,3.0,3.3333333333333335,-0.9583333333333335,2,Male,Not_reported,Arts_Humanities,False,False,True,0.0
2018,pre_covid,5.0,1.0,2.0,5.0,5.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,,3.0,,3.0,,,,,,3.0,1.0,1.0,2.0,3.0,2.0,,2.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,3.2,2.8181818181818183,2.0,,1.0,3.6666666666666665,0.8181818181818183,3,Female,Not_reported,Arts_Humanities,False,False,True,0.8181818181818183
2018,pre_covid,5.0,2.0,2.0,5.0,3.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,,,,,,,,,,,3.2,3.727272727272727,3.090909090909091,3.5,4.0,3.3333333333333335,0.6363636363636362,2,Male,Not_reported,Arts_Humanities,False,False,True,0.6363636363636362
2018,pre_covid,5.0,5.0,1.0,5.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,4.2,,4.0,4.0,3.0,3.6666666666666665,,5,Female,Not_reported,Social_Behavioral_Sciences,True,False,True,
2018,pre_covid,5.0,1.0,1.0,5.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,,,,,,3.0,1.0,4.0,2.0,4.0,4.0,,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,3.6,2.4545454545454546,3.25,,2.0,4.0,-0.7954545454545454,3,Male,Not_reported,STEM,False,False,True,0.0
2018,pre_covid,5.0,1.0,3.0,5.0,5.0,5.0,1.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,,,,,,,,,,,3.4,3.6363636363636362,3.1666666666666665,3.5,2.0,3.6666666666666665,0.4696969696969697,1,Female,Not_reported,Arts_Humanities,False,False,True,0.4696969696969697
2018,pre_covid,5.0,2.0,2.0,5.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,2.8,3.0,3.8333333333333335,4.0,4.0,2.6666666666666665,-0.8333333333333335,5,Male,Not_reported,Arts_Humanities,False,False,False,0.0
2018,pre_covid,4.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,,4.0,3.727272727272727,4.0,4.0,3.0,4.666666666666667,-0.27272727272727293,3,Male,Not_reported,Social_Behavioral_Sciences,False,False,True,0.0
2018,pre_covid,5.0,1.0,2.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,,,,,,,3.0,3.0,,4.0,2.0,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,,,,,,,,,,,2.6,2.727272727272727,,,1.0,2.3333333333333335,,2,Female,Not_reported,Social_Behavioral_Sciences,False,False,True,
2018,pre_covid,5.0,2.0,5.0,5.0,5.0,5.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,4.0,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,,,,,,,,,,,3.6,3.3636363636363638,3.6666666666666665,3.25,2.0,3.6666666666666665,-0.30303030303030276,2,Female,Not_reported,Arts_Humanities,,False,True,0.0
2018,pre_covid,5.0,2.0,1.0,5.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,2.0,1.0,4.0,4.0,,4.0,3.0,4.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,,,,,,,,,,,3.4,3.8181818181818183,3.4545454545454546,3.25,3.0,4.0,0.36363636363636376,3,Female,Not_reported,Social_Behavioral_Sciences,False,False,True,0.36363636363636376
2018,pre_covid,5.0,2.0,1.0,5.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,,,,,,,,,,,2.6,2.727272727272727,3.1666666666666665,3.0,4.0,2.6666666666666665,-0.43939393939393945,5,Female,Not_reported,STEM,False,False,True,0.0
2018,pre_covid,5.0,1.0,4.0,5.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,2.4,3.6363636363636362,4.0,4.0,3.0,2.3333333333333335,-0.36363636363636376,3,Female,Not_reported,Arts_Humanities,False,False,False,0.0
2018,pre_covid,5.0,4.0,4.0,5.0,2.0,5.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.4,3.727272727272727,3.8333333333333335,4.0,2.0,2.6666666666666665,-0.10606060606060641,0,Female,Not_reported,Social_Behavioral_Sciences,False,False,False,0.0
2018,pre_covid,5.0,1.0,3.0,5.0,1.0,5.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,2.6,3.4545454545454546,3.6666666666666665,4.0,3.0,2.3333333333333335,-0.21212121212121193,1,Female,Not_reported,STEM,False,False,False,0.0
2018,pre_covid,5.0,2.0,2.0,1.0,1.0,5.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,1.0,1.0,2.0,3.0,3.0,,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,,,,,,,,,,,2.8,3.3636363636363638,2.4545454545454546,3.0,2.0,2.3333333333333335,0.9090909090909092,2,Not_reported,Not_reported,Other/Unknown,True,False,True,0.9090909090909092
2018,pre_covid,5.0,2.0,1.0,5.0,1.0,5.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,2.8,3.5454545454545454,3.8333333333333335,4.0,2.0,2.3333333333333335,-0.28787878787878807,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,5.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.8,3.5454545454545454,3.8333333333333335,4.0,2.0,3.6666666666666665,-0.28787878787878807,0,Not_reported,Not_reported,Other/Unknown,True,False,False,0.0
2018,pre_covid,5.0,2.0,2.0,5.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.4,3.5454545454545454,3.8333333333333335,4.0,2.0,3.6666666666666665,-0.28787878787878807,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,4.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,4.0,4.0,3.8333333333333335,4.0,2.0,3.6666666666666665,0.16666666666666652,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.16666666666666652
2018,pre_covid,5.0,2.0,1.0,5.0,2.0,5.0,1.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.0,3.3636363636363638,3.8333333333333335,4.0,2.0,2.6666666666666665,-0.4696969696969697,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,4.0,1.0,1.0,5.0,1.0,4.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,2.2,3.4545454545454546,3.9166666666666665,4.0,2.0,2.0,-0.46212121212121193,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,4.0,2.0,1.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.6,3.909090909090909,3.6363636363636362,4.0,2.0,3.6666666666666665,0.27272727272727293,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.27272727272727293
2018,pre_covid,4.0,2.0,2.0,5.0,4.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,,,,,,,,,,,3.0,2.727272727272727,3.4166666666666665,2.75,2.0,3.0,-0.6893939393939394,2,Not_reported,Not_reported,Other/Unknown,False,False,True,0.0
2018,pre_covid,5.0,2.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.4,3.1818181818181817,3.8333333333333335,4.0,2.0,3.3333333333333335,-0.6515151515151518,0,Not_reported,Not_reported,Other/Unknown,,,False,0.0
2018,pre_covid,5.0,4.0,1.0,5.0,1.0,5.0,1.0,4.0,3.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.2,3.272727272727273,3.8333333333333335,4.0,2.0,2.3333333333333335,-0.5606060606060606,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,5.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,,,,,,4.0,3.0,,4.0,,,,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,2.6,3.0,,4.0,2.0,2.3333333333333335,,0,Not_reported,Not_reported,Other/Unknown,False,False,True,
2018,pre_covid,5.0,1.0,1.0,5.0,5.0,5.0,1.0,4.0,,,,,,4.0,4.0,4.0,4.0,4.0,,3.0,2.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.4,4.0,4.0,4.0,3.0,3.6666666666666665,0.0,0,Not_reported,Not_reported,Other/Unknown,False,False,True,0.0
2018,pre_covid,5.0,1.0,2.0,5.0,4.0,5.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.2,3.272727272727273,3.8333333333333335,4.0,2.0,3.3333333333333335,-0.5606060606060606,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,5.0,1.0,4.0,5.0,5.0,5.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.4,3.5454545454545454,3.8333333333333335,4.0,2.0,3.6666666666666665,-0.28787878787878807,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,5.0,1.0,1.0,5.0,2.0,5.0,1.0,,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,2.8,3.8,3.8333333333333335,4.0,2.0,2.6666666666666665,-0.03333333333333366,0,Not_reported,Not_reported,Other/Unknown,True,False,False,0.0
2018,pre_covid,5.0,1.0,1.0,5.0,4.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.4,3.5454545454545454,3.8333333333333335,4.0,2.0,3.6666666666666665,-0.28787878787878807,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,5.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,2.6,3.5454545454545454,3.8333333333333335,4.0,2.0,2.3333333333333335,-0.28787878787878807,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,4.4,3.8181818181818183,3.8333333333333335,4.0,2.0,4.0,-0.015151515151515138,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,3.0,2.0,1.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.2,3.727272727272727,3.6,4.0,2.0,3.3333333333333335,0.12727272727272698,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.12727272727272698
2018,pre_covid,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,1.8,3.6363636363636362,3.8333333333333335,4.0,2.0,1.0,-0.19696969696969724,0,Not_reported,Not_reported,Other/Unknown,False,False,True,0.0
2018,pre_covid,5.0,5.0,3.0,1.0,3.0,5.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.8,3.5454545454545454,3.8333333333333335,4.0,2.0,3.0,-0.28787878787878807,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,5.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.6,3.5454545454545454,3.8333333333333335,4.0,2.0,3.6666666666666665,-0.28787878787878807,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,5.0,1.0,3.0,5.0,5.0,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.4,1.5555555555555556,3.8333333333333335,4.0,2.0,3.6666666666666665,-2.2777777777777777,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,4.0,1.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,,,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.0,3.5555555555555554,3.5833333333333335,4.0,2.0,3.3333333333333335,-0.027777777777778123,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,5.0,1.0,1.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,2.6,2.090909090909091,3.8333333333333335,4.0,2.0,2.3333333333333335,-1.7424242424242427,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,4.2,3.5454545454545454,3.8333333333333335,4.0,2.0,4.333333333333333,-0.28787878787878807,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,5.0,1.0,4.0,5.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.4,3.1818181818181817,3.8333333333333335,4.0,2.0,3.6666666666666665,-0.6515151515151518,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
2018,pre_covid,5.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,4.0,3.5454545454545454,3.8333333333333335,4.0,2.0,4.333333333333333,-0.28787878787878807,0,Not_reported,Not_reported,Other/Unknown,False,False,False,0.0
